customerKey,dateKey,salesPersonKey,Quantity,Price,Margin,Cost,OverHead,returns,Sales,Expenses,net profit,net margin,City,State,Country,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Age,Purchased Bike,Product,Product Sub Category,Product Category,Color,Size,Weight,Class,Style,Promotion,Promotion Category,Promotion Type,Manufacturer,Manufacturer Grouping,Market
400849,2009-01-18,282,6,4037.6,0.15,3431.96,121.128,0.0,24225.6,20591.76,3512.712,14.5,North Sydney,New South Wales,Australia,Married,Male,60000,2,Partial College,Professional,Yes,1,10+ Miles,57,Yes,Touring-1000,Touring Bikes,Bikes,Yellow,46,25.13,H ,U ,Sport Helmet Discount-2002,Reseller,Seasonal Discount,Poomah,New Comers,Growing
239981,2008-01-10,290,1,60.0,0.32,40.8,5.76,0.0,60.0,40.8,13.44,22.4,Pekin,Illinois,United States,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,29,No,Mountain Bottle Cage,Bottles and Cages,Accessories,Unknown,0,0.0,N,U,Sport Helmet Discount-2002,Reseller,Seasonal Discount,Acme,New Comers,Stable
283881,2010-06-21,296,1,109.2624,0.34,72.113184,3.7149216,0.0,109.2624,72.113184,33.4342944,30.6,New York,New York,United States,Single,Female,20000,2,Partial High School,Clerical,Yes,2,1-2 Miles,49,No,Classic Vest,Vests,Clothing,Blue,L,0.0,N,U ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Woolson,New Comers,Stable
400095,2009-09-13,296,1,175.1,0.32,119.068,5.6032,0.0,175.1,119.068,50.4288,28.8,Hawthorne,Queensland,Australia,Married,Male,60000,2,Bachelors,Professional,Yes,1,2-5 Miles,37,No,LL Crankset,Cranksets,Components,Black,0,600.0,L ,U,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Nuke,Incumbents,Growing
58884,2009-04-09,289,1,90.78,0.37,57.1914,10.07658,0.0,90.78,57.1914,23.51202,25.9,Canton,Ohio,United States,Married,Male,40000,0,High School,Skilled Manual,No,2,0-1 Miles,27,Yes,Half-Finger Gloves,Gloves,Clothing,Black,M,0.0,N,U ,Volume Discount 25 to 40,Reseller,Volume Discount,Adihash,Incumbents,Stable
177547,2010-12-21,294,1,1487.2416,0.04,1427.751936,92.8468992,1.0,1487.2416,1427.751936,-33.3572352,-2.2,Salt Lake City,Utah,United States,Single,Female,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,43,No,Road-650,Road Bikes,Bikes,Red,52,19.42,L ,U ,Mountain Tire Sale,Customer,Excess Inventory,Adihash,Incumbents,Stable
282050,2009-06-09,289,1,131.04,0.22,102.2112,8.64864,0.0,131.04,102.2112,20.18016,15.4,Fort Worth,Texas,United States,Married,Male,60000,2,Bachelors,Skilled Manual,Yes,0,0-1 Miles,38,Yes,HL Touring Handlebars,Handlebars,Components,Unknown,0,0.0,H ,U,Mountain Tire Sale,Customer,Excess Inventory,Acme,New Comers,Stable
235344,2009-11-03,284,1,29.12,0.45,16.016,2.6208,0.0,29.12,16.016,10.4832,36.0,Des Plaines,Illinois,United States,Single,Female,40000,2,Partial College,Clerical,Yes,0,0-1 Miles,33,No,Sport-100,Helmets,Accessories,Blue,0,0.0,N,U,Half-Price Pedal Sale,Customer,Seasonal Discount,Princess,New Comers,Growing
240453,2009-11-04,282,1,1289.28,0.28,928.2816,36.09984,0.0,1289.28,928.2816,324.89856,25.2,Livonia,Michigan,United States,Single,Female,80000,0,Bachelors,Professional,Yes,3,10+ Miles,32,No,Road-250,Road Bikes,Bikes,Black,52,15.42,H ,U ,Touring-1000 Promotion,Reseller,New Product,Over Armour,New Comers,Shrinking
310596,2009-05-05,296,1,194.93,0.24,148.1468,9.35664,0.0,194.93,148.1468,37.42656,19.2,Marina del Rey,California,United States,Single,Female,30000,3,Partial College,Clerical,Yes,0,0-1 Miles,42,Yes,HL Road Frame,Road Frames,Components,Red,48,2.16,H ,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Old Balance,Incumbents,Shrinking
316656,2010-10-18,291,1,189.3346,0.4,113.60076,22.573384,1.0,189.3346,113.60076,53.160456,28.1,Hillsboro,Oregon,United States,Single,Female,130000,4,High School,Management,Yes,4,0-1 Miles,31,No,HL Mountain Frame,Mountain Frames,Components,Silver,38,2.68,H ,U ,Road-650 Overstock,Reseller,Excess Inventory,Acme,New Comers,Stable
194124,2008-02-26,291,1,1800.0,0.25,1350.0,90.0,0.0,1800.0,1350.0,360.0,20.0,Saint Paul,Minnesota,United States,Married,Male,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,40,No,Mountain-500,Mountain Bikes,Bikes,Silver,48,28.42,L ,U ,Touring-1000 Promotion,Reseller,New Product,Nuke,Incumbents,Growing
197732,2008-11-17,282,1,43.0,0.57,18.49,4.902,0.0,43.0,18.49,19.608,45.6,Cheyenne,Wyoming,United States,Single,Female,60000,3,Graduate Degree,Management,Yes,2,5-10 Miles,53,Yes,Women's Mountain Shorts,Shorts,Clothing,Black,M,0.0,N,W ,Volume Discount 41 to 60,Reseller,Volume Discount,Poomah,New Comers,Growing
68642,2008-08-18,290,1,1529.0,0.21,1207.91,64.218,0.0,1529.0,1207.91,256.872,16.8,San Diego,California,United States,Single,Male,160000,2,High School,Management,Yes,4,0-1 Miles,33,Yes,Road-250,Road Bikes,Bikes,Black,52,15.42,H ,U ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Woolson,New Comers,Stable
242671,2008-01-28,290,5,4888.0,0.16,4105.92,78.208,0.0,24440.0,20529.6,3832.192,15.7,Fair Lawn,New Jersey,United States,Married,Female,80000,0,Bachelors,Professional,Yes,1,1-2 Miles,41,Yes,Touring-2000,Touring Bikes,Bikes,Blue,60,27.9,M ,U ,Mountain Tire Sale,Customer,Excess Inventory,Esics,Incumbents,Stable
312841,2009-08-04,284,1,198.9,0.36,127.296,7.1604,0.0,198.9,127.296,64.4436,32.4,Metairie,Louisiana,United States,Married,Female,60000,4,Bachelors,Management,Yes,2,2-5 Miles,60,No,LL Mountain Rear Wheel,Wheels,Components,Black,0,0.0,L ,U,Mountain Tire Sale,Customer,Excess Inventory,Woolson,New Comers,Stable
188408,2008-06-10,288,1,1700.0,0.31,1173.0,105.4,0.0,1700.0,1173.0,421.6,24.8,Lumberton,North Carolina,United States,Married,Female,60000,2,Partial College,Professional,Yes,1,10+ Miles,55,No,Mountain-300,Mountain Bikes,Bikes,Black,48,26.42,M ,U ,Touring-3000 Promotion,Reseller,New Product,Acme,New Comers,Stable
249089,2009-11-24,282,1,154.96,0.17,128.6168,5.26864,0.0,154.96,128.6168,21.07456,13.6,Media,Pennsylvania,United States,Married,Male,170000,5,Partial College,Professional,Yes,4,0-1 Miles,55,No,HL Road Frame,Road Frames,Components,Red,44,2.12,H ,U ,Half-Price Pedal Sale,Customer,Seasonal Discount,Nuke,Incumbents,Growing
171169,2009-08-14,283,1,341.96,0.34,225.6936,34.87992,0.0,341.96,225.6936,81.38648,23.8,Milwaukee,Wisconsin,United States,Single,Male,160000,2,High School,Management,Yes,4,0-1 Miles,33,Yes,ML Mountain Frame,Mountain Frames,Components,Black,44,2.81,M ,U ,No Discount,No Discount,No Discount,Poomah,New Comers,Growing
344776,2008-03-06,289,1,2000.0,0.25,1500.0,150.0,0.0,2000.0,1500.0,350.0,17.5,Plymouth,Michigan,United States,Single,Female,110000,0,Partial College,Management,Yes,3,10+ Miles,32,Yes,Mountain-500,Mountain Bikes,Bikes,Black,48,28.42,L ,U ,Volume Discount 15 to 24,Reseller,Volume Discount,Acme,New Comers,Stable
62038,2010-09-22,294,1,1421.676,0.148,1211.267952,21.0408048,0.0,1421.676,1211.267952,189.3672432,13.3,Truckee,California,United States,Single,Male,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,30,No,Road-650,Road Bikes,Bikes,Black,62,20.0,L ,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Nuke,Incumbents,Growing
264105,2010-12-22,286,1,1632.867,0.18,1338.95094,179.391606,2.0,1632.867,1338.95094,114.524454,7.0,Madison Heights,Virginia,United States,Single,Male,40000,2,Partial College,Clerical,Yes,2,1-2 Miles,36,No,Road-650,Road Bikes,Bikes,Red,60,19.9,L ,U ,Sport Helmet Discount-2002,Reseller,Seasonal Discount,Old Balance,Incumbents,Shrinking
266098,2009-09-26,281,1,57.2,0.3,40.04,1.716,0.0,57.2,40.04,15.444,27.0,Portland,Oregon,United States,Married,Male,60000,4,Bachelors,Professional,Yes,0,2-5 Miles,46,No,LL Mountain Frame,Mountain Frames,Components,Silver,48,3.0,L ,U ,Half-Price Pedal Sale,Customer,Seasonal Discount,Esics,Incumbents,Stable
199372,2010-09-04,296,1,287.4258,0.244,217.2939048,14.02637904,0.0,287.4258,217.2939048,56.10551616,19.5,Chatham,New Jersey,United States,Married,Male,130000,0,Graduate Degree,Management,Yes,0,5-10 Miles,48,No,HL Road Frame,Road Frames,Components,Red,48,2.16,H ,U ,Volume Discount 11 to 14,Reseller,Volume Discount,Slicenger,New Comers,Stable
256977,2010-09-18,282,1,1909.44,0.17,1584.8352,32.46048,0.0,1909.44,1584.8352,292.14432,15.3,Cheyenne,Wyoming,United States,Married,Male,30000,1,High School,Clerical,Yes,1,2-5 Miles,52,Yes,Mountain-100,Mountain Bikes,Bikes,Silver,48,21.42,H ,U ,No Discount,No Discount,No Discount,Princess,New Comers,Growing
132692,2008-05-19,289,1,59.0,0.26,43.66,3.068,0.0,59.0,43.66,12.272,20.8,Casper,Wyoming,United States,Married,Male,60000,4,Graduate Degree,Skilled Manual,No,0,0-1 Miles,47,No,Sport-100,Helmets,Accessories,Black,0,0.0,N,U,Sport Helmet Discount-2002,Reseller,Seasonal Discount,Adihash,Incumbents,Stable
298476,2009-03-15,294,1,59.74,0.41,35.2466,2.44934,0.0,59.74,35.2466,22.04406,36.9,Showell,Maryland,United States,Single,Female,50000,3,Bachelors,Skilled Manual,No,1,0-1 Miles,40,No,LL Road Frame,Road Frames,Components,Red,52,2.4,L ,U ,No Discount,No Discount,No Discount,Acme,New Comers,Stable
318295,2009-01-16,282,1,264.18,0.18,216.6276,14.26572,0.0,264.18,216.6276,33.28668,12.6,Eden Prairie,Minnesota,United States,Married,Female,70000,3,Partial College,Professional,Yes,2,5-10 Miles,50,Yes,LL Road Frame,Road Frames,Components,Black,48,2.36,L ,U ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Adihash,Incumbents,Stable
169761,2009-10-24,286,4,2487.45,0.25,1865.5875,186.55875,0.0,9949.8,7462.35,2300.89125,23.1,San Diego,California,United States,Single,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,33,Yes,Touring-3000,Touring Bikes,Bikes,Yellow,50,29.13,L ,U ,Volume Discount over 60,Reseller,Volume Discount,Ribuck,New Comers,Stable
208339,2010-10-19,288,1,334.9766,0.3,234.48362,60.147894,2.0,334.9766,234.48362,40.345086,12.0,Liverpool,New York,United States,Married,Female,20000,0,Bachelors,Clerical,No,0,0-1 Miles,26,Yes,LL Mountain Pedal,Pedals,Components,Silver/Black,0,218.0,L ,U,Road-650 Overstock,Reseller,Excess Inventory,Nuke,Incumbents,Growing
135902,2009-10-13,284,1,1854.0,0.32,1260.72,118.656,0.0,1854.0,1260.72,474.624,25.6,Louisville,Kentucky,United States,Married,Male,130000,2,Graduate Degree,Management,Yes,3,2-5 Miles,69,No,Mountain-500,Mountain Bikes,Bikes,Black,52,28.68,L ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Slicenger,New Comers,Stable
154392,2010-12-18,292,1,53.04,0.112,47.09952,31.188096,2.0,53.04,47.09952,-25.247616,-47.6,Washington,District of Columbia,United States,Single,Female,30000,3,Graduate Degree,Clerical,No,0,0-1 Miles,46,Yes,HL Touring Frame,Touring Frames,Components,Yellow,50,3.0,H ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Acme,New Comers,Stable
400994,2010-06-18,283,1,82.1916,0.56,36.164304,9.2054592,0.0,82.1916,36.164304,36.8218368,44.8,Esher-Molesey,England,United Kingdom,Single,Female,70000,0,Bachelors,Professional,No,1,2-5 Miles,38,Yes,Mountain Bike Socks,Socks,Clothing,White,L,0.0,N,U ,Volume Discount 15 to 24,Reseller,Volume Discount,Ribuck,New Comers,Stable
104674,2008-05-07,286,1,67.0,0.4,40.2,5.36,0.0,67.0,40.2,21.44,32.0,Houston,Texas,United States,Single,Male,30000,1,Bachelors,Clerical,Yes,0,0-1 Miles,63,No,Headlights - Dual-Beam,Lights,Accessories,Unknown,0,0.0,N,U,Touring-1000 Promotion,Reseller,New Product,Old Balance,Incumbents,Shrinking
94636,2009-09-23,291,1,1521.31,0.22,1186.6218,33.46882,0.0,1521.31,1186.6218,301.21938,19.8,Minneapolis,Minnesota,United States,Single,Male,170000,1,Graduate Degree,Management,No,4,0-1 Miles,66,No,Road-650,Road Bikes,Bikes,Black,44,18.77,L ,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Slicenger,New Comers,Stable
110297,2009-06-24,294,1,1957.0,0.23,1506.89,45.011,0.0,1957.0,1506.89,405.099,20.7,Atlanta,Georgia,United States,Married,Male,70000,4,Bachelors,Management,Yes,1,1-2 Miles,58,No,Mountain-500,Mountain Bikes,Bikes,Silver,44,28.13,L ,U ,Half-Price Pedal Sale,Customer,Seasonal Discount,Over Armour,New Comers,Shrinking
59424,2009-04-07,293,1,1458.08,0.35,947.752,51.0328,0.0,1458.08,947.752,459.2952,31.5,Wheeling,Illinois,United States,Single,Male,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,42,No,Road-650,Road Bikes,Bikes,Red,52,19.42,L ,U ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Nuke,Incumbents,Growing
126969,2010-06-14,287,4,8.0,1.0,3.2,0.744,0.0,32.0,12.8,18.456,57.7,Philadelphia,Pennsylvania,United States,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,36,Yes,Hex Nut,Other,Accessories,Unknown,3,0.0,N,U,Volume Discount over 60,Reseller,Volume Discount,Poomah,New Comers,Growing
111167,2008-05-25,286,1,4888.0,0.16,4105.92,231.416,1.0,4888.0,4105.92,550.664,11.3,Brenham,Texas,United States,Single,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,38,Yes,Touring-2000,Touring Bikes,Bikes,Blue,60,27.9,M ,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Slicenger,New Comers,Stable
293316,2010-07-15,284,1,235.5198,0.34,155.443068,24.0230196,0.0,235.5198,155.443068,56.0537124,23.8,Denver,Colorado,United States,Single,Male,60000,2,High School,Professional,Yes,2,5-10 Miles,51,No,"ML Mountain Frame - Black, 38",Mountain Frames,Components,Black,38,2.73,M ,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Adihash,Incumbents,Stable
199027,2010-01-08,281,1,273.104,0.5,136.552,55.9656,1.0,273.104,136.552,80.5864,29.5,Dyersburg,Tennessee,United States,Single,Male,80000,4,Graduate Degree,Management,Yes,0,0-1 Miles,36,Yes,LL Touring Frame,Touring Frames,Components,Blue,62,3.2,L ,U ,Sport Helmet Discount-2002,Reseller,Seasonal Discount,Adihash,Incumbents,Stable
108121,2010-05-08,288,1,1588.5684,0.23,1223.197668,109.6112196,0.0,1588.5684,1223.197668,255.7595124,16.1,Dixon,Illinois,United States,Married,Male,60000,3,Graduate Degree,Management,Yes,2,1-2 Miles,63,No,Road-650,Road Bikes,Bikes,Black,58,19.79,L ,U ,Mountain Tire Sale,Customer,Excess Inventory,Ribuck,New Comers,Stable
229441,2009-07-05,286,3,2346.34,0.28,1689.3648,197.09256,0.0,7039.02,5068.0944,1773.83304,25.2,Austin,Texas,United States,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,38,No,Touring-3000,Touring Bikes,Bikes,Yellow,54,29.42,L ,U ,LL Road Frame Sale,Reseller,Excess Inventory,Woolson,New Comers,Stable
126068,2008-06-03,287,3,71.0,1.0,56.8,6.745,0.0,213.0,170.4,35.855,16.8,Saint Paul,Minnesota,United States,Married,Male,50000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,33,Yes,Mountain Rim,Other,Accessories,Unknown,0,435.0,L,U,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Slicenger,New Comers,Stable
101072,2009-11-17,293,1,8.0,1.0,3.2,0.744,0.0,8.0,3.2,4.056,50.7,Mesa,Arizona,United States,Married,Male,80000,4,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,47,No,Hex Nut,Other,Accessories,Unknown,3,0.0,N,U,Touring-3000 Promotion,Reseller,New Product,Over Armour,New Comers,Shrinking
81886,2010-07-09,291,1,266.8524,0.16,224.156016,8.5392768,0.0,266.8524,224.156016,34.1571072,12.8,Dixon,Illinois,United States,Married,Male,40000,2,Partial College,Clerical,Yes,1,1-2 Miles,35,Yes,HL Road Frame,Road Frames,Components,Black,48,2.16,H ,U ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Over Armour,New Comers,Shrinking
228319,2009-01-01,289,1,107.12,0.45,58.916,14.4612,0.0,107.12,58.916,33.7428,31.5,Worcester,Massachusetts,United States,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,34,No,LL Road Frame,Road Frames,Components,Red,52,2.4,L ,U ,Mountain Tire Sale,Customer,Excess Inventory,Acme,New Comers,Stable
29584,2010-09-13,291,1,122.7554,0.24,93.294104,5.8922592,0.0,122.7554,93.294104,23.5690368,19.2,Murfreesboro,Tennessee,United States,Married,Male,40000,3,Partial College,Professional,No,2,5-10 Miles,54,Yes,Long-Sleeve Logo Jersey,Jerseys,Clothing,Multi,S,0.0,N,U ,Volume Discount 11 to 14,Reseller,Volume Discount,Slicenger,New Comers,Stable
400465,2009-02-11,288,1,1614.66,0.35,1049.529,169.5393,0.0,1614.66,1049.529,395.5917,24.5,Bury,England,United Kingdom,Married,Male,70000,1,Graduate Degree,Professional,Yes,1,0-1 Miles,46,Yes,Road-650,Road Bikes,Bikes,Red,48,19.13,L ,U ,Volume Discount 25 to 40,Reseller,Volume Discount,Old Balance,Incumbents,Shrinking
177947,2009-03-16,285,1,275.4,0.41,162.486,33.8742,0.0,275.4,162.486,79.0398,28.7,Elkins,West Virginia,United States,Married,Male,40000,2,Partial College,Clerical,Yes,1,0-1 Miles,47,No,HL Road Frame,Road Frames,Components,Red,48,2.16,H ,U ,Sport Helmet Discount-2002,Reseller,Seasonal Discount,Esics,Incumbents,Stable
126371,2008-07-13,290,2,47.0,1.0,32.9,2.35,0.0,94.0,65.8,25.85,27.5,Schaumburg,Illinois,United States,Married,Female,20000,1,Bachelors,Clerical,Yes,0,0-1 Miles,66,Yes,Decal,Other,Accessories,Unknown,1,0.0,N,U,No Discount,No Discount,No Discount,Princess,New Comers,Growing
345004,2009-10-07,294,1,79.04,0.37,49.7952,8.77344,0.0,79.04,49.7952,20.47136,25.9,Birmingham,Alabama,United States,Married,Female,60000,1,Graduate Degree,Professional,Yes,0,2-5 Miles,37,Yes,HL Road Frame,Road Frames,Components,Black,44,2.12,H ,U ,Half-Price Pedal Sale,Customer,Seasonal Discount,Poomah,New Comers,Growing
226334,2008-10-14,296,1,73.0,0.48,37.96,7.008,0.0,73.0,37.96,28.032,38.4,Everett,Washington,United States,Married,Male,70000,3,Partial College,Professional,Yes,1,5-10 Miles,49,No,Classic Vest,Vests,Clothing,Blue,S,0.0,N,U ,Touring-3000 Promotion,Reseller,New Product,Old Balance,Incumbents,Shrinking
226456,2010-02-27,286,1,1545.3,0.17,1282.599,26.2701,0.0,1545.3,1282.599,236.4309,15.3,Nashville,Tennessee,United States,Married,Female,40000,3,Partial College,Clerical,Yes,1,1-2 Miles,32,No,Mountain-500,Mountain Bikes,Bikes,Silver,52,28.68,L ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Ribuck,New Comers,Stable
12343,2008-02-04,289,3,1424.492093,1.0,1048.108645,87.40487678,0.0,4273.47628,3144.325936,1041.745467,24.4,Des Plaines,Illinois,United States,Married,Female,30000,1,Bachelors,Clerical,Yes,0,0-1 Miles,65,No,Road-650,Road Bikes,Bikes,Red,58,19.79,L ,U ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Old Balance,Incumbents,Shrinking
264698,2009-05-29,289,1,1411.1,0.17,1171.213,47.9774,0.0,1411.1,1171.213,191.9096,13.6,Tampa,Florida,United States,Married,Male,50000,2,Graduate Degree,Management,Yes,2,5-10 Miles,71,No,Road-250,Road Bikes,Bikes,Red,52,15.42,H ,U ,Volume Discount 15 to 24,Reseller,Volume Discount,Slicenger,New Comers,Stable
158464,2008-11-17,286,1,99.0,0.18,81.18,1.782,0.0,99.0,81.18,16.038,16.2,Huntsville,Alabama,United States,Single,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,37,Yes,AWC Logo Cap,Caps,Clothing,Multi,M,0.0,N,U ,Half-Price Pedal Sale,Customer,Seasonal Discount,Adihash,Incumbents,Stable
400957,2010-01-30,287,1,66.5856,0.47,35.290368,6.2590464,0.0,66.5856,35.290368,25.0361856,37.6,Matraville,New South Wales,Australia,Married,Female,20000,2,High School,Manual,No,2,1-2 Miles,53,Yes,Mountain Tire Tube,Tires and Tubes,Accessories,Unknown,0,0.0,N,U,Road-650 Overstock,Reseller,Excess Inventory,Slicenger,New Comers,Stable
231904,2009-06-10,282,1,1767.48,0.18,1449.3336,95.44392,0.0,1767.48,1449.3336,222.70248,12.6,Oconomowoc,Wisconsin,United States,Married,Male,50000,2,Graduate Degree,Management,Yes,1,5-10 Miles,64,Yes,Road-650,Road Bikes,Bikes,Red,58,19.79,L ,U ,Touring-1000 Promotion,Reseller,New Product,Poomah,New Comers,Growing
127953,2009-05-26,294,2,70.0,1.0,56.0,5.74,0.0,140.0,112.0,22.26,15.9,Tampa,Florida,United States,Single,Female,70000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,43,Yes,Road Seat Assembly,Other,Accessories,Unknown,0,0.0,L,U,Mountain Tire Sale,Customer,Excess Inventory,Princess,New Comers,Growing
261370,2009-11-19,281,1,61.8,0.3,43.26,3.708,0.0,61.8,43.26,14.832,24.0,Milwaukee,Wisconsin,United States,Married,Male,150000,0,Bachelors,Management,Yes,4,0-1 Miles,37,Yes,Mountain Bottle Cage,Bottles and Cages,Accessories,Unknown,0,0.0,N,U,Volume Discount over 60,Reseller,Volume Discount,Acme,New Comers,Stable
191426,2008-09-24,294,1,1574.0,0.31,1086.06,97.588,0.0,1574.0,1086.06,390.352,24.8,Merrillville,Indiana,United States,Single,Male,90000,4,Bachelors,Management,Yes,1,1-2 Miles,38,Yes,Road-550-W,Road Bikes,Bikes,Yellow,38,17.35,M ,W ,Mountain Tire Sale,Customer,Excess Inventory,Esics,Incumbents,Stable
67139,2009-11-23,282,1,1432.08,0.33,959.4936,47.25864,0.0,1432.08,959.4936,425.32776,29.7,Modesto,California,United States,Married,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,32,No,Road-350-W,Road Bikes,Bikes,Yellow,44,16.13,M ,W ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Slicenger,New Comers,Stable
400723,2009-03-16,292,1,1919.0,0.19,1554.39,109.383,0.0,1919.0,1554.39,255.227,13.3,Silverwater,New South Wales,Australia,Married,Male,60000,1,Partial College,Skilled Manual,No,1,0-1 Miles,47,No,Mountain-200,Mountain Bikes,Bikes,Silver,42,23.77,H ,U ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Woolson,New Comers,Stable
298210,2010-07-08,283,1,155.0047,0.31,106.953243,4.8051457,0.0,155.0047,106.953243,43.2463113,27.9,Clintonville,Wisconsin,United States,Married,Female,130000,5,Partial College,Professional,Yes,4,0-1 Miles,59,No,LL Road Frame,Road Frames,Components,Black,48,2.36,L ,U ,Half-Price Pedal Sale,Customer,Seasonal Discount,Over Armour,New Comers,Shrinking
259195,2010-03-18,294,1,121.8696,0.2,97.49568,2.437392,0.0,121.8696,97.49568,21.936528,18.0,Lancaster,South Carolina,United States,Married,Female,50000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,35,No,ML Mountain Front Wheel,Wheels,Components,Black,0,0.0,M ,U,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Adihash,Incumbents,Stable
93006,2009-07-21,290,1,304.88,0.19,246.9528,5.79272,0.0,304.88,246.9528,52.13448,17.1,Colorado Springs,Colorado,United States,Married,Female,30000,2,Partial College,Clerical,No,2,0-1 Miles,67,No,HL Road Frame,Road Frames,Components,Red,56,2.24,H ,U ,Volume Discount over 60,Reseller,Volume Discount,Nuke,Incumbents,Growing
